number,prize_code,prize_category,draw_date
4987,S,Starter,2025-11-04
4987,S,Starter,2025-11-29
4987,C,Consolation,1997-08-01
4987,C,Consolation,2000-08-05
4987,C,Consolation,2001-06-22
4987,C,Consolation,2009-06-05
4987,C,Consolation,1990-08-03
4987,C,Consolation,2022-12-27
4987,C,Consolation,2024-05-21
4987,C,Consolation,2025-03-28
4988,2,Second,2009-02-03
4988,2,Second,2009-06-30
4988,S,Starter,2002-12-14
4988,S,Starter,2013-09-24
4988,S,Starter,2016-12-09
4988,S,Starter,2018-10-19
4988,S,Starter,2018-10-23
4988,S,Starter,2023-05-09
4988,S,Starter,1992-05-23
4988,C,Consolation,2000-07-29
4988,C,Consolation,2007-04-14
4988,C,Consolation,2016-07-22
4988,C,Consolation,2018-06-16
4988,C,Consolation,2019-02-02
4989,1,First,2014-07-25
4989,S,Starter,2004-10-02
4989,S,Starter,2013-02-12
4989,S,Starter,2018-11-02
4989,C,Consolation,2003-05-13
4989,C,Consolation,2016-08-20
4989,C,Consolation,1992-07-24
4989,C,Consolation,1993-04-30
4989,C,Consolation,1993-12-18
4990,S,Starter,2002-10-11
4990,S,Starter,2003-01-04
4990,S,Starter,1988-04-09
4990,S,Starter,2011-08-26
4990,C,Consolation,2005-04-05
4991,2,Second,2018-11-17
4991,3,Third,2018-11-24
4991,S,Starter,2001-01-06
4991,S,Starter,2001-06-02
4991,S,Starter,2005-11-05
4991,S,Starter,2007-06-01
4991,S,Starter,2010-09-21
4991,S,Starter,1986-11-15
4991,S,Starter,2025-04-12
4991,S,Starter,1995-04-14
4991,C,Consolation,2007-11-27
4991,C,Consolation,2011-07-02
4991,C,Consolation,2011-09-24
4991,C,Consolation,2024-01-09
4991,C,Consolation,1993-12-24
4992,2,Second,1988-03-19
4992,3,Third,2007-01-02
4992,S,Starter,1987-06-20
4992,S,Starter,1989-02-24
4992,S,Starter,2010-07-24
4992,S,Starter,2011-05-06
4992,S,Starter,2011-05-24
4992,S,Starter,1993-04-24
4992,C,Consolation,2001-01-20
4992,C,Consolation,2002-11-19
4992,C,Consolation,2007-01-27
4992,C,Consolation,2018-02-17
4992,C,Consolation,2020-02-04
4992,C,Consolation,2022-02-22
4993,2,Second,2001-11-09
4993,3,Third,2017-04-21
4993,S,Starter,1996-12-27
4993,S,Starter,1999-12-18
4993,S,Starter,2002-02-23
4993,S,Starter,2004-02-21
4993,S,Starter,2015-02-03
4993,S,Starter,2017-07-01
4993,S,Starter,2023-10-24
4993,C,Consolation,1997-06-07
4993,C,Consolation,2000-12-26
4993,C,Consolation,2014-10-31
4993,C,Consolation,2020-12-19
4994,1,First,2014-03-15
4994,2,Second,1997-11-21
4994,2,Second,2002-03-29
4994,2,Second,2022-06-24
4994,S,Starter,1987-12-11
4994,S,Starter,2019-06-18
4994,S,Starter,2020-12-08
4994,S,Starter,2022-02-18
4994,C,Consolation,1996-11-15
4994,C,Consolation,2005-02-15
4994,C,Consolation,2012-02-10
4994,C,Consolation,1994-11-04
4994,C,Consolation,1999-04-06
4995,2,Second,2013-06-21
4995,S,Starter,2008-10-03
4995,S,Starter,2013-02-02
4995,S,Starter,2014-04-22
4995,S,Starter,1990-07-27
4995,S,Starter,2024-02-17
4995,C,Consolation,1999-05-14
4995,C,Consolation,2003-10-14
4995,C,Consolation,1988-05-27
4995,C,Consolation,2007-05-05
4995,C,Consolation,2012-02-17
4995,C,Consolation,1992-05-09
4996,2,Second,2017-05-20
4996,3,Third,1988-03-18
4996,3,Third,2023-06-03
4996,3,Third,2023-06-10
4996,S,Starter,2001-03-27
4996,S,Starter,2004-01-02
4996,S,Starter,2007-10-23
4996,S,Starter,2008-01-26
4996,S,Starter,2018-01-20
4996,S,Starter,2022-05-13
4996,S,Starter,2025-07-26
4996,C,Consolation,1997-03-29
4996,C,Consolation,1989-04-01
4996,C,Consolation,2018-04-10
4996,C,Consolation,1994-04-09
4997,1,First,2002-07-20
4997,S,Starter,2019-09-24
4997,C,Consolation,2005-04-02
4997,C,Consolation,2010-04-10
4997,C,Consolation,2010-05-14
4997,C,Consolation,2021-04-30
4998,S,Starter,1996-02-03
4998,S,Starter,1997-07-04
4998,S,Starter,2012-11-17
4998,S,Starter,2013-03-22
4998,S,Starter,1990-04-28
4998,C,Consolation,1996-06-22
4998,C,Consolation,2002-06-08
4998,C,Consolation,2007-05-15
4998,C,Consolation,2009-10-13
4998,C,Consolation,2010-02-05
4998,C,Consolation,2017-01-13
4998,C,Consolation,1990-09-29
4998,C,Consolation,2020-03-03
4998,C,Consolation,2022-09-03
4998,C,Consolation,1992-12-11
4999,S,Starter,1990-02-23
4999,S,Starter,2019-08-27
4999,S,Starter,2020-08-04
4999,S,Starter,2024-06-25
4999,S,Starter,2024-12-06
4999,C,Consolation,2005-05-03
4999,C,Consolation,2013-11-15
4999,C,Consolation,1994-04-09
5000,1,First,2007-12-04
5000,S,Starter,2000-03-11
5000,S,Starter,2013-10-15
5000,C,Consolation,1989-09-08
5000,C,Consolation,2014-02-18
5000,C,Consolation,2021-12-17
5000,C,Consolation,2022-03-18
5001,1,First,2021-11-23
5001,S,Starter,1987-07-18
5001,S,Starter,2004-05-04
5001,S,Starter,2010-12-28
5001,S,Starter,2014-02-14
5001,S,Starter,2017-07-15
5001,S,Starter,2019-08-27
5001,S,Starter,2019-11-30
5001,S,Starter,2025-11-22
5001,C,Consolation,1998-03-13
5001,C,Consolation,1998-10-23
5001,C,Consolation,2005-02-18
5001,C,Consolation,2005-10-15
5001,C,Consolation,2016-11-25
5001,C,Consolation,2018-05-01
5002,3,Third,1997-09-13
5002,S,Starter,2020-07-03
5002,S,Starter,2026-03-31
5002,S,Starter,2026-04-24
5002,C,Consolation,1999-12-24
5002,C,Consolation,1987-12-04
5002,C,Consolation,2002-09-07
5002,C,Consolation,2002-11-29
5002,C,Consolation,2006-10-10
5002,C,Consolation,2013-09-17
5002,C,Consolation,1989-11-25
5002,C,Consolation,2015-09-01
5002,C,Consolation,2025-05-16
5003,S,Starter,2000-08-29
5003,S,Starter,1990-02-02
5003,C,Consolation,2004-01-20
5003,C,Consolation,2012-02-24
5003,C,Consolation,2017-01-21
5003,C,Consolation,1995-06-03
5004,1,First,1988-02-13
5004,3,Third,2021-08-31
5004,S,Starter,1996-05-17
5004,S,Starter,2012-08-28
5004,S,Starter,2018-05-29
5004,C,Consolation,2003-05-06
5004,C,Consolation,2009-06-02
5004,C,Consolation,2011-03-11
5004,C,Consolation,1992-04-03
5004,C,Consolation,1994-09-30
5005,2,Second,2001-02-20
5005,2,Second,2025-04-15
5005,S,Starter,2001-01-02
5005,S,Starter,2004-12-11
5005,S,Starter,2005-05-20
5005,S,Starter,2008-01-15
5005,S,Starter,2013-03-08
5005,S,Starter,1990-04-14
5005,C,Consolation,2004-08-21
5005,C,Consolation,2007-08-21
5005,C,Consolation,2012-05-01
5005,C,Consolation,2012-05-08
5005,C,Consolation,2021-08-13
5005,C,Consolation,1991-03-08
5005,C,Consolation,1995-10-13
5006,1,First,2022-01-01
5006,S,Starter,1996-07-12
5006,S,Starter,1998-05-22
5006,S,Starter,1999-01-22
5006,S,Starter,2003-08-22
5006,S,Starter,2004-10-09
5006,S,Starter,2016-07-12
5006,S,Starter,2017-10-24
5006,S,Starter,2017-12-02
5006,S,Starter,2020-02-11
5006,S,Starter,1990-11-09
5006,S,Starter,2026-03-20
5006,S,Starter,1986-12-06
5006,S,Starter,1994-04-16
5006,C,Consolation,2000-09-09
5006,C,Consolation,2001-06-19
5006,C,Consolation,2002-10-05
5006,C,Consolation,2003-09-26
5006,C,Consolation,1988-09-30
5006,C,Consolation,2011-07-19
5007,S,Starter,1997-08-15
5007,S,Starter,2001-09-11
5007,S,Starter,2006-06-23
5007,S,Starter,2010-12-03
5007,S,Starter,2019-06-25
5007,C,Consolation,2013-05-07
5007,C,Consolation,2013-08-16
5008,1,First,2016-12-02
5008,2,Second,2004-04-02
5008,S,Starter,1998-12-04
5008,S,Starter,2007-12-11
5008,S,Starter,2010-03-13
5008,S,Starter,2010-12-14
5008,S,Starter,2011-11-12
5008,S,Starter,1990-08-10
5008,S,Starter,2022-11-29
5008,S,Starter,1995-11-24
5008,C,Consolation,1996-09-13
5008,C,Consolation,2006-11-04
5008,C,Consolation,2008-11-25
5008,C,Consolation,2014-06-17
5008,C,Consolation,2021-07-16
5008,C,Consolation,2021-08-28
5008,C,Consolation,2026-05-12
5008,C,Consolation,1993-11-20
5009,2,Second,2003-06-24
5009,3,Third,2016-02-27
5009,S,Starter,2007-07-14
5009,S,Starter,2008-01-29
5009,S,Starter,1989-02-04
5009,S,Starter,2020-02-14
5009,C,Consolation,2002-05-28
5009,C,Consolation,2002-06-25
5009,C,Consolation,2010-05-15
5009,C,Consolation,2011-09-23
5009,C,Consolation,2011-10-11
5009,C,Consolation,2022-06-17
5009,C,Consolation,2023-03-03
5009,C,Consolation,2025-06-10
5010,1,First,2003-12-09
5010,2,Second,2004-12-03
5010,S,Starter,1987-11-06
5010,S,Starter,1986-11-01
5010,S,Starter,2021-04-23
5010,C,Consolation,2000-09-22
5010,C,Consolation,2003-12-30
5010,C,Consolation,2007-01-12
5010,C,Consolation,2014-03-04
5010,C,Consolation,2017-05-06
5010,C,Consolation,2022-04-29
5010,C,Consolation,1992-04-10
5011,2,Second,2007-08-11
5011,S,Starter,1986-07-18
5011,S,Starter,2002-03-19
5011,S,Starter,2004-09-18
5011,S,Starter,2005-09-17
5011,S,Starter,2008-12-26
5011,S,Starter,2026-07-10
5011,S,Starter,1992-04-04
5011,S,Starter,1995-04-21
5011,C,Consolation,2009-12-05
5011,C,Consolation,2025-09-26
5011,C,Consolation,1995-05-05
5012,1,First,2006-12-12
5012,S,Starter,2018-09-14
5012,S,Starter,2018-11-23
5012,S,Starter,2020-01-03
5012,S,Starter,2025-01-18
5012,C,Consolation,2006-01-31
5012,C,Consolation,2010-08-13
5012,C,Consolation,2011-09-13
5012,C,Consolation,2019-02-16
5012,C,Consolation,2024-11-22
5012,C,Consolation,1987-03-20
5013,1,First,2005-02-11
5013,S,Starter,2003-09-16
5013,S,Starter,1986-09-20
5013,S,Starter,2016-02-13
5013,S,Starter,1991-07-06
5013,S,Starter,2025-12-12
5013,C,Consolation,2006-02-25
5013,C,Consolation,2013-06-01
5013,C,Consolation,2015-05-19
5013,C,Consolation,2017-02-07
5014,1,First,2011-09-30
5014,S,Starter,2002-09-27
5014,S,Starter,2008-11-29
5014,S,Starter,2011-07-12
5014,S,Starter,2023-04-15
5014,C,Consolation,2020-03-20
5014,C,Consolation,2025-10-10
5014,C,Consolation,1997-02-04
5015,2,Second,1997-04-11
5015,3,Third,2005-03-08
5015,3,Third,2008-04-01
5015,S,Starter,2004-10-15
5015,S,Starter,2023-08-15
5015,S,Starter,2024-03-12
5015,C,Consolation,2002-03-12
5015,C,Consolation,2005-05-03
5015,C,Consolation,1988-10-21
5015,C,Consolation,2007-10-20
5015,C,Consolation,2008-08-15
5015,C,Consolation,1989-04-15
5015,C,Consolation,2011-03-18
5016,1,First,2014-10-17
5016,S,Starter,2002-08-09
5016,S,Starter,2005-03-12
5016,S,Starter,2005-05-06
5016,S,Starter,2012-07-20
5016,S,Starter,2015-01-17
5016,S,Starter,2019-06-21
5016,S,Starter,2025-03-18
5016,S,Starter,1997-12-02
5016,C,Consolation,1996-08-24
5016,C,Consolation,2020-03-07
5016,C,Consolation,2022-01-15
5016,C,Consolation,2024-07-19
5016,C,Consolation,1994-08-20
5017,2,Second,2013-09-13
5017,2,Second,2015-12-19
5017,2,Second,2021-07-31
5017,S,Starter,1987-12-25
5017,S,Starter,2003-07-04
5017,S,Starter,2003-09-30
5017,S,Starter,2006-12-09
5017,S,Starter,1988-12-03
5017,C,Consolation,1996-06-15
5017,C,Consolation,2006-10-24
5017,C,Consolation,2007-08-28
5017,C,Consolation,2007-12-28
5017,C,Consolation,2020-12-26
5017,C,Consolation,2025-06-20
5018,2,Second,2004-08-27
5018,S,Starter,2012-01-20
5018,S,Starter,2019-09-28
5018,S,Starter,2021-12-17
5018,S,Starter,2022-09-23
5018,S,Starter,2022-12-20
5018,S,Starter,2025-12-02
5018,C,Consolation,2007-03-09
5018,C,Consolation,1989-11-24
5018,C,Consolation,1990-05-12
5018,C,Consolation,1991-05-10
5019,3,Third,2002-05-28
5019,3,Third,2010-04-02
5019,S,Starter,2001-09-22
5019,S,Starter,2002-12-17
5019,S,Starter,2004-11-23
5019,S,Starter,2008-06-24
5019,S,Starter,2014-10-21
5019,S,Starter,2016-07-15
5019,S,Starter,2017-04-11
5019,S,Starter,2024-10-25
5019,C,Consolation,2017-07-07
5019,C,Consolation,2019-02-15
5020,1,First,2005-04-09
5020,1,First,2014-06-07
5020,2,Second,1998-09-05
5020,2,Second,2003-04-12
5020,S,Starter,1997-06-27
5020,S,Starter,2001-11-30
5020,S,Starter,2007-09-18
5020,S,Starter,2007-11-23
5020,S,Starter,2010-01-29
5020,S,Starter,2010-03-27
5020,S,Starter,2020-03-31
5020,S,Starter,1992-05-16
5020,S,Starter,1999-01-05
5020,C,Consolation,2000-08-18
5020,C,Consolation,2004-04-27
5020,C,Consolation,2009-07-18
5020,C,Consolation,2011-07-22
5020,C,Consolation,2011-08-09
5020,C,Consolation,2014-05-23
5020,C,Consolation,2018-08-10
5020,C,Consolation,1999-08-03
5021,1,First,2015-06-16
5021,3,Third,1993-09-17
5021,S,Starter,2005-04-05
5021,S,Starter,2006-10-24
5021,S,Starter,2012-12-15
5021,S,Starter,2015-10-16
5021,S,Starter,2017-11-25
5021,S,Starter,2026-04-04
5021,S,Starter,1997-04-01
5021,C,Consolation,2009-09-04
5021,C,Consolation,2011-04-05
5021,C,Consolation,2012-10-02
5021,C,Consolation,2016-12-03
5021,C,Consolation,2019-09-06
5021,C,Consolation,2021-10-05
5022,2,Second,2016-11-26
5022,S,Starter,2000-01-01
5022,S,Starter,2018-06-05
5022,S,Starter,2025-04-01
5022,S,Starter,1987-04-03
5022,C,Consolation,2004-04-10
5022,C,Consolation,1988-05-21
5022,C,Consolation,2004-12-21
5022,C,Consolation,2022-07-05
5022,C,Consolation,1993-09-24
5023,1,First,1998-03-21
5023,2,Second,2019-08-13
5023,3,Third,2001-06-08
5023,3,Third,2021-08-06
5023,S,Starter,1999-07-16
5023,S,Starter,2010-03-16
5023,C,Consolation,2007-12-25
5023,C,Consolation,2012-02-14
5023,C,Consolation,2014-07-22
5024,2,Second,1991-10-11
5024,3,Third,1998-02-03
5024,S,Starter,2003-06-17
5024,S,Starter,2009-09-18
5024,S,Starter,2011-12-03
5024,S,Starter,2013-11-08
5024,S,Starter,2016-03-18
5024,C,Consolation,1996-08-09
5024,C,Consolation,2000-06-03
5024,C,Consolation,2001-05-22
5024,C,Consolation,2008-06-17
5024,C,Consolation,2009-05-19
5024,C,Consolation,2010-01-19
5024,C,Consolation,2010-02-06
5024,C,Consolation,2014-01-07
5024,C,Consolation,2016-06-14
5024,C,Consolation,2018-12-22
5024,C,Consolation,2019-09-27
5025,1,First,1998-05-01
5025,3,Third,2004-09-07
5025,S,Starter,1988-07-08
5025,S,Starter,2007-04-06
5025,S,Starter,2012-12-14
5025,S,Starter,2016-01-01
5025,S,Starter,2026-04-24
5025,S,Starter,1999-03-02
5025,C,Consolation,1996-09-13
5025,C,Consolation,2004-05-21
5025,C,Consolation,2009-02-10
5025,C,Consolation,1990-11-09
5025,C,Consolation,1992-04-25
5025,C,Consolation,1993-05-01
5026,S,Starter,1996-07-06
5026,S,Starter,2001-04-17
5026,S,Starter,1988-06-03
5026,S,Starter,2006-12-29
5026,S,Starter,2008-03-01
5026,S,Starter,2015-12-01
5026,S,Starter,1991-01-05
5026,C,Consolation,1996-01-13
5026,C,Consolation,1998-11-13
5026,C,Consolation,2001-12-14
5026,C,Consolation,2011-03-26
5026,C,Consolation,2016-10-04
5027,3,Third,2009-12-12
5027,S,Starter,1997-01-17
5027,S,Starter,2005-11-19
5027,S,Starter,2006-03-21
5027,S,Starter,1989-09-01
5027,S,Starter,2015-01-17
5027,S,Starter,2019-05-24
5027,S,Starter,1986-11-28
5027,S,Starter,2025-12-20
5027,S,Starter,1993-10-08
5027,C,Consolation,2002-11-30
5027,C,Consolation,2016-12-30
5027,C,Consolation,2023-05-30
5027,C,Consolation,2024-05-10
5027,C,Consolation,2026-05-01
5028,1,First,2017-12-12
5028,1,First,2019-04-12
5028,1,First,1991-12-27
5028,S,Starter,1998-12-18
5028,S,Starter,1999-12-25
5028,S,Starter,2004-04-02
5028,S,Starter,2007-01-06
5028,S,Starter,2014-12-09
5028,S,Starter,2016-09-20
5028,S,Starter,2021-11-20
5028,S,Starter,1991-11-15
5028,S,Starter,1992-11-06
5028,C,Consolation,2001-06-19
5028,C,Consolation,1988-04-02
5028,C,Consolation,2007-02-09
5028,C,Consolation,2009-11-20
5028,C,Consolation,2013-01-15
5028,C,Consolation,2017-08-29
5028,C,Consolation,2023-04-15
5029,2,Second,2011-09-13
5029,S,Starter,1996-05-31
5029,S,Starter,2000-03-25
5029,S,Starter,2000-07-01
5029,S,Starter,2005-02-25
5029,S,Starter,1989-09-22
5029,S,Starter,2019-06-04
5029,C,Consolation,2012-02-25
5029,C,Consolation,2024-11-26
5029,C,Consolation,2025-12-09
5030,1,First,2001-02-24
5030,S,Starter,1998-09-04
5030,S,Starter,1998-11-27
5030,S,Starter,2006-01-24
5030,S,Starter,1989-10-21
5030,S,Starter,2019-10-18
5030,S,Starter,2024-09-14
5030,S,Starter,1987-01-02
5030,S,Starter,1996-06-04
5030,C,Consolation,1987-07-10
5030,C,Consolation,2002-09-13
5030,C,Consolation,2016-11-12
5031,1,First,2012-04-28
5031,1,First,2018-05-29
5031,S,Starter,2015-09-19
5031,S,Starter,2021-08-17
5031,S,Starter,2025-01-28
5031,S,Starter,1997-11-04
5031,C,Consolation,1999-04-23
5031,C,Consolation,2002-01-04
5031,C,Consolation,2002-03-15
5031,C,Consolation,2004-02-03
5031,C,Consolation,2004-04-06
5031,C,Consolation,2007-04-07
5031,C,Consolation,2010-07-24
5031,C,Consolation,2015-09-25
5031,C,Consolation,2018-12-25
5031,C,Consolation,2020-01-04
5031,C,Consolation,2026-05-12
5031,C,Consolation,1995-06-23
5031,C,Consolation,1998-06-30
5032,2,Second,2013-05-07
5032,S,Starter,1988-05-21
5032,S,Starter,2019-11-08
5032,S,Starter,2025-04-05
5032,C,Consolation,1996-01-20
5032,C,Consolation,1999-10-30
5032,C,Consolation,2000-11-03
5032,C,Consolation,2005-07-05
5032,C,Consolation,2006-09-08
5032,C,Consolation,2012-08-24
5032,C,Consolation,1989-12-02
5032,C,Consolation,2016-01-05
5032,C,Consolation,1986-10-18
5033,2,Second,2019-02-23
5033,S,Starter,2009-04-03
5033,S,Starter,1989-08-12
5033,S,Starter,2015-06-26
5033,S,Starter,2015-11-06
5033,S,Starter,2019-06-25
5033,S,Starter,2021-11-20
5033,S,Starter,2026-07-28
5033,S,Starter,1998-06-30
5033,C,Consolation,1988-07-15
5033,C,Consolation,2019-07-23
5033,C,Consolation,1995-09-15
5034,2,Second,2004-02-28
5034,3,Third,2017-10-17
5034,S,Starter,1996-07-05
5034,S,Starter,1996-11-02
5034,S,Starter,2004-06-08
5034,S,Starter,2007-11-16
5034,S,Starter,2023-04-28
5034,C,Consolation,1997-08-09
5034,C,Consolation,2006-10-10
5034,C,Consolation,2007-03-27
5035,3,Third,2011-07-29
5035,S,Starter,1988-01-16
5035,S,Starter,2017-04-29
5035,S,Starter,2024-09-13
5035,S,Starter,2025-07-25
5035,C,Consolation,2003-11-14
5035,C,Consolation,2009-10-02
5036,2,Second,2004-11-26
5036,2,Second,1989-10-28
5036,3,Third,2014-07-19
5036,S,Starter,1998-08-01
5036,S,Starter,2005-01-15
5036,S,Starter,2013-03-02
5036,S,Starter,2015-11-28
5036,S,Starter,2017-01-17
5036,S,Starter,1993-09-11
5036,C,Consolation,2014-01-25
5036,C,Consolation,2014-02-15
5036,C,Consolation,2014-11-28
5037,S,Starter,1987-08-14
5037,S,Starter,2012-12-29
5037,S,Starter,2013-12-17
5037,S,Starter,2014-11-29
5037,S,Starter,2018-02-10
5037,C,Consolation,1997-12-27
5037,C,Consolation,1999-11-06
5037,C,Consolation,2003-02-22
5037,C,Consolation,2004-06-25
5037,C,Consolation,2011-12-24
5037,C,Consolation,2012-10-27
5037,C,Consolation,2014-06-07
5037,C,Consolation,2015-03-28
5037,C,Consolation,2015-12-11
5037,C,Consolation,2018-12-14
5037,C,Consolation,2021-10-02
5037,C,Consolation,1991-02-01
5037,C,Consolation,1986-06-21
5038,S,Starter,2014-12-19
5038,S,Starter,2017-08-01
5038,S,Starter,2023-02-25
5038,S,Starter,2024-04-23
5038,S,Starter,2024-12-17
5038,S,Starter,1995-05-26
5038,C,Consolation,2003-12-26
5038,C,Consolation,2017-12-19
5038,C,Consolation,2018-02-13
5038,C,Consolation,1993-09-04
5039,2,Second,2006-12-05
5039,3,Third,2001-11-13
5039,S,Starter,1998-07-18
5039,S,Starter,2002-02-16
5039,S,Starter,2007-01-26
5039,S,Starter,2025-05-27
5039,S,Starter,1995-08-01
5039,C,Consolation,1996-02-09
5039,C,Consolation,1998-03-13
5039,C,Consolation,2004-04-16
5039,C,Consolation,2007-08-07
5039,C,Consolation,2010-01-12
5039,C,Consolation,2012-02-24
5039,C,Consolation,2015-01-27
5040,3,Third,2016-05-10
5040,S,Starter,2015-02-20
5040,S,Starter,2024-12-10
5040,C,Consolation,1996-03-16
5040,C,Consolation,2014-01-03
5040,C,Consolation,2021-08-03
5041,3,Third,2002-04-12
5041,S,Starter,1997-03-01
5041,S,Starter,1998-09-26
5041,S,Starter,2000-05-13
5041,S,Starter,2010-11-06
5041,S,Starter,2021-08-31
5041,C,Consolation,1988-07-09
5041,C,Consolation,2012-03-09
5041,C,Consolation,2013-08-10
5041,C,Consolation,1990-05-05
5041,C,Consolation,2021-01-15
5041,C,Consolation,1997-05-06
5042,1,First,2018-06-05
5042,S,Starter,2001-03-17
5042,S,Starter,2001-09-22
5042,S,Starter,2009-05-23
5042,S,Starter,2011-03-22
5042,S,Starter,2012-01-10
5042,S,Starter,2012-09-18
5042,S,Starter,2023-02-25
5042,S,Starter,2025-01-17
5042,C,Consolation,2001-12-29
5042,C,Consolation,1989-06-03
5043,1,First,2013-07-19
5043,2,Second,2009-05-09
5043,S,Starter,2003-09-02
5043,S,Starter,2008-12-27
5043,S,Starter,2009-12-12
5043,S,Starter,2013-05-25
5043,S,Starter,1989-12-23
5043,S,Starter,2018-06-30
5043,S,Starter,2021-11-09
5043,S,Starter,2022-03-25
5043,S,Starter,1995-08-12
5043,S,Starter,1995-09-22
5043,C,Consolation,1997-03-08
5043,C,Consolation,1999-11-05
5043,C,Consolation,2001-11-23
5043,C,Consolation,2003-07-26
5043,C,Consolation,2011-12-06
5043,C,Consolation,2012-12-14
5043,C,Consolation,2017-04-15
5043,C,Consolation,2019-02-19
5043,C,Consolation,2024-08-20
5043,C,Consolation,1994-06-25
5043,C,Consolation,1995-02-24
5044,1,First,1998-05-30
5044,2,Second,1987-08-07
5044,2,Second,2010-04-10
5044,S,Starter,1996-12-27
5044,S,Starter,1997-01-24
5044,S,Starter,2013-12-17
5044,S,Starter,2016-08-16
5044,S,Starter,2025-04-12
5044,S,Starter,1986-06-20
5044,C,Consolation,1998-06-13
5044,C,Consolation,2002-08-23
5044,C,Consolation,2010-05-11
5044,C,Consolation,1991-04-06
5045,1,First,1999-03-26
5045,S,Starter,1997-09-05
5045,S,Starter,1998-03-07
5045,S,Starter,2004-12-28
5045,S,Starter,2005-02-04
5045,S,Starter,2013-07-09
5045,S,Starter,2015-03-24
5045,S,Starter,2022-08-20
5045,S,Starter,2023-06-02
5045,S,Starter,1993-02-06
5045,C,Consolation,1988-11-19
5045,C,Consolation,2012-05-04
5045,C,Consolation,1990-03-17
5045,C,Consolation,2021-05-08
5045,C,Consolation,2026-03-31
5046,3,Third,2003-01-28
5046,3,Third,2009-08-14
5046,S,Starter,1998-08-29
5046,S,Starter,1988-04-15
5046,S,Starter,2007-01-20
5046,S,Starter,2013-03-16
5046,S,Starter,2013-07-02
5046,S,Starter,2023-02-10
5046,C,Consolation,2010-01-15
5046,C,Consolation,2014-03-07
5046,C,Consolation,2014-07-25
5046,C,Consolation,2016-05-10
5046,C,Consolation,2021-06-22
5046,C,Consolation,2025-09-12
5046,C,Consolation,1994-04-30
5047,3,Third,2002-12-31
5047,3,Third,2007-04-17
5047,3,Third,1995-03-04
5047,S,Starter,2004-04-13
5047,S,Starter,2004-12-11
5047,S,Starter,2011-08-13
5047,S,Starter,2012-05-18
5047,S,Starter,2013-12-07
5047,S,Starter,2018-08-24
5047,S,Starter,2019-12-06
5047,S,Starter,1991-12-21
5047,S,Starter,1995-03-24
5047,C,Consolation,2003-10-24
5047,C,Consolation,2004-07-27
5047,C,Consolation,2022-08-05
5047,C,Consolation,2024-02-24
5048,2,Second,1999-09-25
5048,S,Starter,2003-08-26
5048,S,Starter,2011-04-15
5048,S,Starter,2016-02-05
